t, dzdt2, dzdt, z, u
10.213,0.105,-0.233,59.016,9.703
10.214,0.103,-0.233,59.016,9.706
10.215,0.101,-0.233,59.015,9.708
10.216,0.099,-0.233,59.015,9.710
10.217,0.097,-0.233,59.015,9.712
10.218,0.095,-0.233,59.015,9.714
10.219,0.093,-0.233,59.014,9.716
10.220,0.090,-0.234,59.014,9.718
10.221,0.088,-0.234,59.014,9.720
10.222,0.086,-0.234,59.014,9.723
10.223,0.084,-0.234,59.014,9.725
10.224,0.082,-0.234,59.013,9.727
10.225,0.080,-0.234,59.013,9.729
10.226,0.078,-0.234,59.013,9.731
10.227,0.076,-0.234,59.013,9.733
10.228,0.073,-0.234,59.012,9.735
10.229,0.071,-0.234,59.012,9.737
10.230,0.069,-0.234,59.012,9.740
10.231,0.067,-0.234,59.012,9.742
10.232,0.065,-0.234,59.011,9.744
10.233,0.063,-0.234,59.011,9.746
10.234,0.061,-0.235,59.011,9.748
10.235,0.059,-0.235,59.011,9.750
10.236,0.057,-0.235,59.011,9.752
10.237,0.054,-0.235,59.010,9.754
10.238,0.052,-0.235,59.010,9.756
10.239,0.050,-0.235,59.010,9.759
10.240,0.048,-0.235,59.010,9.761
10.241,0.046,-0.235,59.009,9.763
10.242,0.044,-0.235,59.009,9.765
10.243,0.042,-0.235,59.009,9.767
10.244,0.040,-0.235,59.009,9.769
10.245,0.037,-0.235,59.008,9.771
10.246,0.035,-0.235,59.008,9.773
10.247,0.033,-0.235,59.008,9.776
10.248,0.031,-0.235,59.008,9.778
10.249,0.029,-0.235,59.007,9.780
10.250,0.027,-0.235,59.007,9.782
10.251,0.025,-0.235,59.007,9.784
10.252,0.023,-0.235,59.007,9.786
10.253,0.021,-0.235,59.007,9.788
10.254,0.019,-0.235,59.006,9.790
10.255,0.016,-0.235,59.006,9.792
10.256,0.014,-0.235,59.006,9.794
10.257,0.012,-0.235,59.006,9.797
10.258,0.010,-0.235,59.005,9.799
10.259,0.008,-0.235,59.005,9.801
10.260,0.006,-0.235,59.005,9.803
10.261,0.004,-0.235,59.005,9.805
10.262,0.002,-0.235,59.004,9.807
10.263,-0.000,-0.235,59.004,9.809
10.264,-0.002,-0.235,59.004,9.811
10.265,-0.005,-0.235,59.004,9.813
10.266,-0.007,-0.235,59.003,9.815
10.267,-0.009,-0.235,59.003,9.817
10.268,-0.011,-0.235,59.003,9.820
10.269,-0.013,-0.235,59.003,9.822
10.270,-0.015,-0.235,59.003,9.824
10.271,-0.017,-0.235,59.002,9.826
10.272,-0.019,-0.235,59.002,9.828
10.273,-0.021,-0.235,59.002,9.830
10.274,-0.023,-0.235,59.002,9.832
10.275,-0.025,-0.235,59.001,9.834
10.276,-0.027,-0.235,59.001,9.836
10.277,-0.029,-0.235,59.001,9.838
10.278,-0.032,-0.235,59.001,9.840
10.279,-0.034,-0.235,59.000,9.842
10.280,-0.036,-0.235,59.000,9.844
10.281,-0.038,-0.235,59.000,9.846
10.282,-0.040,-0.235,59.000,9.849
10.283,-0.042,-0.235,58.999,9.851
10.284,-0.044,-0.235,58.999,9.853
10.285,-0.046,-0.235,58.999,9.855
10.286,-0.048,-0.235,58.999,9.857
10.287,-0.050,-0.235,58.999,9.859
10.288,-0.052,-0.235,58.998,9.861
10.289,-0.054,-0.235,58.998,9.863
10.290,-0.056,-0.235,58.998,9.865
10.291,-0.058,-0.235,58.998,9.867
10.292,-0.060,-0.234,58.997,9.869
10.293,-0.062,-0.234,58.997,9.871
10.294,-0.064,-0.234,58.997,9.873
10.295,-0.066,-0.234,58.997,9.875
10.296,-0.069,-0.234,58.996,9.877
10.297,-0.071,-0.234,58.996,9.879
10.298,-0.073,-0.234,58.996,9.881
10.299,-0.075,-0.234,58.996,9.883
10.300,-0.077,-0.234,58.995,9.885
10.301,-0.079,-0.234,58.995,9.887
10.302,-0.081,-0.234,58.995,9.889
10.303,-0.083,-0.234,58.995,9.891
10.304,-0.085,-0.234,58.995,9.893
10.305,-0.087,-0.234,58.994,9.895
10.306,-0.089,-0.233,58.994,9.898
10.307,-0.091,-0.233,58.994,9.900
10.308,-0.093,-0.233,58.994,9.902
10.309,-0.095,-0.233,58.993,9.904
10.310,-0.097,-0.233,58.993,9.906
10.311,-0.099,-0.233,58.993,9.908
10.312,-0.101,-0.233,58.993,9.910
10.313,-0.103,-0.233,58.992,9.912
10.314,-0.105,-0.233,58.992,9.914
10.315,-0.107,-0.233,58.992,9.916
10.316,-0.109,-0.232,58.992,9.918
10.317,-0.111,-0.232,58.991,9.920
10.318,-0.113,-0.232,58.991,9.922
10.319,-0.115,-0.232,58.991,9.924
10.320,-0.117,-0.232,58.991,9.926
10.321,-0.119,-0.232,58.991,9.928
10.322,-0.121,-0.232,58.990,9.930
10.323,-0.123,-0.232,58.990,9.932
10.324,-0.125,-0.231,58.990,9.934
10.325,-0.127,-0.231,58.990,9.936
10.326,-0.129,-0.231,58.989,9.937
10.327,-0.131,-0.231,58.989,9.939
10.328,-0.133,-0.231,58.989,9.941
10.329,-0.135,-0.231,58.989,9.943
10.330,-0.137,-0.231,58.988,9.945
10.331,-0.139,-0.231,58.988,9.947
10.332,-0.141,-0.230,58.988,9.949
10.333,-0.143,-0.230,58.988,9.951
10.334,-0.145,-0.230,58.988,9.953
10.335,-0.147,-0.230,58.987,9.955
10.336,-0.149,-0.230,58.987,9.957
10.337,-0.150,-0.230,58.987,9.959
10.338,-0.152,-0.230,58.987,9.961
10.339,-0.154,-0.229,58.986,9.963
10.340,-0.156,-0.229,58.986,9.965
10.341,-0.158,-0.229,58.986,9.967
10.342,-0.160,-0.229,58.986,9.969
10.343,-0.162,-0.229,58.986,9.971
10.344,-0.164,-0.229,58.985,9.973
10.345,-0.166,-0.228,58.985,9.975
10.346,-0.168,-0.228,58.985,9.977
10.347,-0.170,-0.228,58.985,9.978
10.348,-0.172,-0.228,58.984,9.980
10.349,-0.174,-0.228,58.984,9.982
10.350,-0.176,-0.228,58.984,9.984
10.351,-0.178,-0.227,58.984,9.986
10.352,-0.180,-0.227,58.983,9.988
10.353,-0.181,-0.227,58.983,9.990
10.354,-0.183,-0.227,58.983,9.992
10.355,-0.185,-0.227,58.983,9.994
10.356,-0.187,-0.226,58.983,9.996
10.357,-0.189,-0.226,58.982,9.998
10.358,-0.191,-0.226,58.982,10.000
10.359,-0.193,-0.226,58.982,10.001
10.360,-0.195,-0.226,58.982,10.003
10.361,-0.197,-0.225,58.981,10.005
10.362,-0.199,-0.225,58.981,10.007
10.363,-0.200,-0.225,58.981,10.009
10.364,-0.202,-0.225,58.981,10.011
10.365,-0.204,-0.225,58.981,10.013
10.366,-0.206,-0.224,58.980,10.015
10.367,-0.208,-0.224,58.980,10.016
10.368,-0.210,-0.224,58.980,10.018
10.369,-0.212,-0.224,58.980,10.020
10.370,-0.214,-0.224,58.979,10.022
10.371,-0.215,-0.223,58.979,10.024
10.372,-0.217,-0.223,58.979,10.026
10.373,-0.219,-0.223,58.979,10.028
10.374,-0.221,-0.223,58.979,10.029
10.375,-0.223,-0.223,58.978,10.031
10.376,-0.225,-0.222,58.978,10.033
10.377,-0.227,-0.222,58.978,10.035
10.378,-0.228,-0.222,58.978,10.037
10.379,-0.230,-0.222,58.977,10.039
10.380,-0.232,-0.221,58.977,10.041
10.381,-0.234,-0.221,58.977,10.042
10.382,-0.236,-0.221,58.977,10.044
10.383,-0.238,-0.221,58.977,10.046
10.384,-0.239,-0.220,58.976,10.048
10.385,-0.241,-0.220,58.976,10.050
10.386,-0.243,-0.220,58.976,10.051
10.387,-0.245,-0.220,58.976,10.053
10.388,-0.247,-0.219,58.975,10.055
10.389,-0.248,-0.219,58.975,10.057
10.390,-0.250,-0.219,58.975,10.059
10.391,-0.252,-0.219,58.975,10.060
10.392,-0.254,-0.218,58.975,10.062
10.393,-0.256,-0.218,58.974,10.064
10.394,-0.257,-0.218,58.974,10.066
10.395,-0.259,-0.218,58.974,10.068
10.396,-0.261,-0.217,58.974,10.069
10.397,-0.263,-0.217,58.973,10.071
10.398,-0.265,-0.217,58.973,10.073
10.399,-0.266,-0.217,58.973,10.075
10.400,-0.268,-0.216,58.973,10.077
10.401,-0.270,-0.216,58.973,10.078
10.402,-0.272,-0.216,58.972,10.080
10.403,-0.273,-0.216,58.972,10.082
10.404,-0.275,-0.215,58.972,10.084
10.405,-0.277,-0.215,58.972,10.085
10.406,-0.279,-0.215,58.972,10.087
10.407,-0.280,-0.214,58.971,10.089
10.408,-0.282,-0.214,58.971,10.091
10.409,-0.284,-0.214,58.971,10.092
10.410,-0.286,-0.214,58.971,10.094
10.411,-0.287,-0.213,58.970,10.096
10.412,-0.289,-0.213,58.970,10.098
10.413,-0.291,-0.213,58.970,10.099
10.414,-0.293,-0.212,58.970,10.101
10.415,-0.294,-0.212,58.970,10.103
10.416,-0.296,-0.212,58.969,10.104
10.417,-0.298,-0.212,58.969,10.106
10.418,-0.299,-0.211,58.969,10.108
10.419,-0.301,-0.211,58.969,10.110
10.420,-0.303,-0.211,58.969,10.111
10.421,-0.305,-0.210,58.968,10.113
10.422,-0.306,-0.210,58.968,10.115
10.423,-0.308,-0.210,58.968,10.116
10.424,-0.310,-0.209,58.968,10.118
10.425,-0.311,-0.209,58.967,10.120
10.426,-0.313,-0.209,58.967,10.121
10.427,-0.315,-0.208,58.967,10.123
10.428,-0.316,-0.208,58.967,10.125
10.429,-0.318,-0.208,58.967,10.126
10.430,-0.320,-0.208,58.966,10.128
10.431,-0.321,-0.207,58.966,10.130
10.432,-0.323,-0.207,58.966,10.131
10.433,-0.325,-0.207,58.966,10.133
10.434,-0.326,-0.206,58.966,10.135
10.435,-0.328,-0.206,58.965,10.136
10.436,-0.330,-0.206,58.965,10.138
10.437,-0.331,-0.205,58.965,10.140
10.438,-0.333,-0.205,58.965,10.141
10.439,-0.335,-0.205,58.965,10.143
10.440,-0.336,-0.204,58.964,10.144
10.441,-0.338,-0.204,58.964,10.146
10.442,-0.339,-0.204,58.964,10.148
10.443,-0.341,-0.203,58.964,10.149
10.444,-0.343,-0.203,58.964,10.151
10.445,-0.344,-0.203,58.963,10.153
10.446,-0.346,-0.202,58.963,10.154
10.447,-0.347,-0.202,58.963,10.156
10.448,-0.349,-0.201,58.963,10.157
10.449,-0.351,-0.201,58.963,10.159
10.450,-0.352,-0.201,58.962,10.161
10.451,-0.354,-0.200,58.962,10.162
10.452,-0.355,-0.200,58.962,10.164
10.453,-0.357,-0.200,58.962,10.165
10.454,-0.359,-0.199,58.962,10.167
10.455,-0.360,-0.199,58.961,10.168
10.456,-0.362,-0.199,58.961,10.170
10.457,-0.363,-0.198,58.961,10.172
10.458,-0.365,-0.198,58.961,10.173
10.459,-0.366,-0.198,58.961,10.175
10.460,-0.368,-0.197,58.960,10.176
10.461,-0.370,-0.197,58.960,10.178
10.462,-0.371,-0.196,58.960,10.179
10.463,-0.373,-0.196,58.960,10.181
10.464,-0.374,-0.196,58.960,10.182
10.465,-0.376,-0.195,58.959,10.184
10.466,-0.377,-0.195,58.959,10.185
10.467,-0.379,-0.195,58.959,10.187
10.468,-0.380,-0.194,58.959,10.188
10.469,-0.382,-0.194,58.959,10.190
10.470,-0.383,-0.193,58.958,10.191
10.471,-0.385,-0.193,58.958,10.193
10.472,-0.386,-0.193,58.958,10.194
10.473,-0.388,-0.192,58.958,10.196
10.474,-0.389,-0.192,58.958,10.197
10.475,-0.391,-0.191,58.957,10.199
10.476,-0.392,-0.191,58.957,10.200
10.477,-0.394,-0.191,58.957,10.202
10.478,-0.395,-0.190,58.957,10.203
10.479,-0.397,-0.190,58.957,10.205
10.480,-0.398,-0.190,58.957,10.206
10.481,-0.400,-0.189,58.956,10.208
10.482,-0.401,-0.189,58.956,10.209
10.483,-0.403,-0.188,58.956,10.211
10.484,-0.404,-0.188,58.956,10.212
10.485,-0.405,-0.187,58.956,10.214
10.486,-0.407,-0.187,58.955,10.215
10.487,-0.408,-0.187,58.955,10.216
10.488,-0.410,-0.186,58.955,10.218
10.489,-0.411,-0.186,58.955,10.219
10.490,-0.413,-0.185,58.955,10.221
10.491,-0.414,-0.185,58.954,10.222
10.492,-0.415,-0.185,58.954,10.224
10.493,-0.417,-0.184,58.954,10.225
10.494,-0.418,-0.184,58.954,10.226
10.495,-0.420,-0.183,58.954,10.228
10.496,-0.421,-0.183,58.954,10.229
10.497,-0.422,-0.183,58.953,10.231
10.498,-0.424,-0.182,58.953,10.232
10.499,-0.425,-0.182,58.953,10.233
10.500,-0.427,-0.181,58.953,10.235
10.501,-0.428,-0.181,58.953,10.236
10.502,-0.429,-0.180,58.952,10.237
10.503,-0.431,-0.180,58.952,10.239
10.504,-0.432,-0.180,58.952,10.240
10.505,-0.433,-0.179,58.952,10.241
10.506,-0.435,-0.179,58.952,10.243
10.507,-0.436,-0.178,58.952,10.244
10.508,-0.438,-0.178,58.951,10.246
10.509,-0.439,-0.177,58.951,10.247
10.510,-0.440,-0.177,58.951,10.248
10.511,-0.442,-0.176,58.951,10.250
10.512,-0.443,-0.176,58.951,10.251
10.513,-0.444,-0.176,58.950,10.252
10.514,-0.446,-0.175,58.950,10.253
10.515,-0.447,-0.175,58.950,10.255
10.516,-0.448,-0.174,58.950,10.256
10.517,-0.449,-0.174,58.950,10.257
10.518,-0.451,-0.173,58.950,10.259
10.519,-0.452,-0.173,58.949,10.260
10.520,-0.453,-0.172,58.949,10.261
10.521,-0.455,-0.172,58.949,10.263
10.522,-0.456,-0.172,58.949,10.264
10.523,-0.457,-0.171,58.949,10.265
10.524,-0.458,-0.171,58.949,10.266
10.525,-0.460,-0.170,58.948,10.268
10.526,-0.461,-0.170,58.948,10.269
10.527,-0.462,-0.169,58.948,10.270
10.528,-0.464,-0.169,58.948,10.271
10.529,-0.465,-0.168,58.948,10.273
10.530,-0.466,-0.168,58.948,10.274
10.531,-0.467,-0.167,58.947,10.275
10.532,-0.468,-0.167,58.947,10.276
10.533,-0.470,-0.166,58.947,10.278
10.534,-0.471,-0.166,58.947,10.279
10.535,-0.472,-0.165,58.947,10.280
10.536,-0.473,-0.165,58.947,10.281
10.537,-0.475,-0.165,58.946,10.282
10.538,-0.476,-0.164,58.946,10.284
10.539,-0.477,-0.164,58.946,10.285
10.540,-0.478,-0.163,58.946,10.286
10.541,-0.479,-0.163,58.946,10.287
10.542,-0.481,-0.162,58.946,10.288
10.543,-0.482,-0.162,58.945,10.290
10.544,-0.483,-0.161,58.945,10.291
10.545,-0.484,-0.161,58.945,10.292
10.546,-0.485,-0.160,58.945,10.293
10.547,-0.486,-0.160,58.945,10.294
10.548,-0.488,-0.159,58.945,10.295
10.549,-0.489,-0.159,58.944,10.297
10.550,-0.490,-0.158,58.944,10.298
10.551,-0.491,-0.158,58.944,10.299
10.552,-0.492,-0.157,58.944,10.300
10.553,-0.493,-0.157,58.944,10.301
10.554,-0.494,-0.156,58.944,10.302
10.555,-0.496,-0.156,58.944,10.303
10.556,-0.497,-0.155,58.943,10.304
10.557,-0.498,-0.155,58.943,10.306
10.558,-0.499,-0.154,58.943,10.307
10.559,-0.500,-0.154,58.943,10.308
10.560,-0.501,-0.153,58.943,10.309
10.561,-0.502,-0.153,58.943,10.310
10.562,-0.503,-0.152,58.942,10.311
10.563,-0.504,-0.152,58.942,10.312
10.564,-0.506,-0.151,58.942,10.313
10.565,-0.507,-0.151,58.942,10.314
10.566,-0.508,-0.150,58.942,10.315
10.567,-0.509,-0.150,58.942,10.316
10.568,-0.510,-0.149,58.942,10.317
10.569,-0.511,-0.149,58.941,10.319
10.570,-0.512,-0.148,58.941,10.320
10.571,-0.513,-0.148,58.941,10.321
10.572,-0.514,-0.147,58.941,10.322
10.573,-0.515,-0.147,58.941,10.323
10.574,-0.516,-0.146,58.941,10.324
10.575,-0.517,-0.146,58.941,10.325
10.576,-0.518,-0.145,58.940,10.326
10.577,-0.519,-0.145,58.940,10.327
10.578,-0.520,-0.144,58.940,10.328
10.579,-0.521,-0.144,58.940,10.329
10.580,-0.522,-0.143,58.940,10.330
10.581,-0.523,-0.143,58.940,10.331
10.582,-0.524,-0.142,58.940,10.332
10.583,-0.525,-0.141,58.939,10.333
10.584,-0.526,-0.141,58.939,10.334
10.585,-0.527,-0.140,58.939,10.335
10.586,-0.528,-0.140,58.939,10.336
10.587,-0.529,-0.139,58.939,10.337
10.588,-0.530,-0.139,58.939,10.338
10.589,-0.531,-0.138,58.939,10.339
10.590,-0.532,-0.138,58.938,10.339
10.591,-0.533,-0.137,58.938,10.340
10.592,-0.534,-0.137,58.938,10.341
10.593,-0.535,-0.136,58.938,10.342
10.594,-0.536,-0.136,58.938,10.343
10.595,-0.537,-0.135,58.938,10.344
10.596,-0.537,-0.135,58.938,10.345
10.597,-0.538,-0.134,58.937,10.346
10.598,-0.539,-0.133,58.937,10.347
10.599,-0.540,-0.133,58.937,10.348
10.600,-0.541,-0.132,58.937,10.349
10.601,-0.542,-0.132,58.937,10.350
10.602,-0.543,-0.131,58.937,10.350
10.603,-0.544,-0.131,58.937,10.351
10.604,-0.545,-0.130,58.937,10.352
10.605,-0.546,-0.130,58.936,10.353
10.606,-0.546,-0.129,58.936,10.354
10.607,-0.547,-0.129,58.936,10.355
10.608,-0.548,-0.128,58.936,10.356
10.609,-0.549,-0.127,58.936,10.356
10.610,-0.550,-0.127,58.936,10.357
10.611,-0.551,-0.126,58.936,10.358
10.612,-0.552,-0.126,58.936,10.359
10.613,-0.552,-0.125,58.935,10.360
10.614,-0.553,-0.125,58.935,10.361
10.615,-0.554,-0.124,58.935,10.361
10.616,-0.555,-0.124,58.935,10.362
10.617,-0.556,-0.123,58.935,10.363
10.618,-0.556,-0.122,58.935,10.364
10.619,-0.557,-0.122,58.935,10.365
10.620,-0.558,-0.121,58.935,10.365
10.621,-0.559,-0.121,58.934,10.366
10.622,-0.560,-0.120,58.934,10.367
10.623,-0.560,-0.120,58.934,10.368
10.624,-0.561,-0.119,58.934,10.369
10.625,-0.562,-0.119,58.934,10.369
10.626,-0.563,-0.118,58.934,10.370
10.627,-0.563,-0.117,58.934,10.371
10.628,-0.564,-0.117,58.934,10.372
10.629,-0.565,-0.116,58.933,10.372
10.630,-0.566,-0.116,58.933,10.373
10.631,-0.566,-0.115,58.933,10.374
10.632,-0.567,-0.115,58.933,10.375
10.633,-0.568,-0.114,58.933,10.375
10.634,-0.569,-0.113,58.933,10.376
10.635,-0.569,-0.113,58.933,10.377
10.636,-0.570,-0.112,58.933,10.377
10.637,-0.571,-0.112,58.933,10.378
10.638,-0.571,-0.111,58.932,10.379
10.639,-0.572,-0.111,58.932,10.380
10.640,-0.573,-0.110,58.932,10.380
10.641,-0.574,-0.109,58.932,10.381
10.642,-0.574,-0.109,58.932,10.382
10.643,-0.575,-0.108,58.932,10.382
10.644,-0.576,-0.108,58.932,10.383
10.645,-0.576,-0.107,58.932,10.384
10.646,-0.577,-0.107,58.932,10.384
10.647,-0.578,-0.106,58.931,10.385
10.648,-0.578,-0.105,58.931,10.386
10.649,-0.579,-0.105,58.931,10.386
10.650,-0.580,-0.104,58.931,10.387
10.651,-0.580,-0.104,58.931,10.387
10.652,-0.581,-0.103,58.931,10.388
10.653,-0.581,-0.103,58.931,10.389
10.654,-0.582,-0.102,58.931,10.389
10.655,-0.583,-0.101,58.931,10.390
10.656,-0.583,-0.101,58.931,10.390
10.657,-0.584,-0.100,58.930,10.391
10.658,-0.584,-0.100,58.930,10.392
10.659,-0.585,-0.099,58.930,10.392
10.660,-0.586,-0.098,58.930,10.393
10.661,-0.586,-0.098,58.930,10.393
10.662,-0.587,-0.097,58.930,10.394
10.663,-0.587,-0.097,58.930,10.395
10.664,-0.588,-0.096,58.930,10.395
10.665,-0.588,-0.096,58.930,10.396
10.666,-0.589,-0.095,58.930,10.396
10.667,-0.590,-0.094,58.929,10.397
10.668,-0.590,-0.094,58.929,10.397
10.669,-0.591,-0.093,58.929,10.398
10.670,-0.591,-0.093,58.929,10.398
10.671,-0.592,-0.092,58.929,10.399
10.672,-0.592,-0.091,58.929,10.399
10.673,-0.593,-0.091,58.929,10.400
10.674,-0.593,-0.090,58.929,10.400
10.675,-0.594,-0.090,58.929,10.401
10.676,-0.594,-0.089,58.929,10.401
10.677,-0.595,-0.088,58.929,10.402
10.678,-0.595,-0.088,58.928,10.402
10.679,-0.596,-0.087,58.928,10.403
10.680,-0.596,-0.087,58.928,10.403
10.681,-0.597,-0.086,58.928,10.404
10.682,-0.597,-0.085,58.928,10.404
10.683,-0.598,-0.085,58.928,10.405
10.684,-0.598,-0.084,58.928,10.405
10.685,-0.598,-0.084,58.928,10.406
10.686,-0.599,-0.083,58.928,10.406
10.687,-0.599,-0.082,58.928,10.406
10.688,-0.600,-0.082,58.928,10.407
10.689,-0.600,-0.081,58.928,10.407
10.690,-0.601,-0.081,58.927,10.408
10.691,-0.601,-0.080,58.927,10.408
10.692,-0.602,-0.079,58.927,10.409
10.693,-0.602,-0.079,58.927,10.409
10.694,-0.602,-0.078,58.927,10.409
10.695,-0.603,-0.078,58.927,10.410
10.696,-0.603,-0.077,58.927,10.410
10.697,-0.603,-0.076,58.927,10.411
10.698,-0.604,-0.076,58.927,10.411
10.699,-0.604,-0.075,58.927,10.411
10.700,-0.605,-0.075,58.927,10.412
10.701,-0.605,-0.074,58.927,10.412
10.702,-0.605,-0.073,58.927,10.412
10.703,-0.606,-0.073,58.926,10.413
10.704,-0.606,-0.072,58.926,10.413
10.705,-0.606,-0.072,58.926,10.413
10.706,-0.607,-0.071,58.926,10.414
10.707,-0.607,-0.070,58.926,10.414
10.708,-0.607,-0.070,58.926,10.414
10.709,-0.608,-0.069,58.926,10.415
10.710,-0.608,-0.069,58.926,10.415
10.711,-0.608,-0.068,58.926,10.415
10.712,-0.609,-0.067,58.926,10.416
10.713,-0.609,-0.067,58.926,10.416
10.714,-0.609,-0.066,58.926,10.416
10.715,-0.610,-0.066,58.926,10.416
10.716,-0.610,-0.065,58.926,10.417
10.717,-0.610,-0.064,58.925,10.417
10.718,-0.610,-0.064,58.925,10.417
10.719,-0.611,-0.063,58.925,10.418
10.720,-0.611,-0.062,58.925,10.418
10.721,-0.611,-0.062,58.925,10.418
10.722,-0.611,-0.061,58.925,10.418
10.723,-0.612,-0.061,58.925,10.419
10.724,-0.612,-0.060,58.925,10.419
10.725,-0.612,-0.059,58.925,10.419
10.726,-0.612,-0.059,58.925,10.419
10.727,-0.613,-0.058,58.925,10.419
10.728,-0.613,-0.058,58.925,10.420
10.729,-0.613,-0.057,58.925,10.420
10.730,-0.613,-0.056,58.925,10.420
10.731,-0.613,-0.056,58.925,10.420
10.732,-0.614,-0.055,58.925,10.421
10.733,-0.614,-0.055,58.925,10.421
10.734,-0.614,-0.054,58.924,10.421
10.735,-0.614,-0.053,58.924,10.421
10.736,-0.614,-0.053,58.924,10.421
10.737,-0.615,-0.052,58.924,10.421
10.738,-0.615,-0.051,58.924,10.422
10.739,-0.615,-0.051,58.924,10.422
10.740,-0.615,-0.050,58.924,10.422
10.741,-0.615,-0.050,58.924,10.422
10.742,-0.615,-0.049,58.924,10.422
10.743,-0.615,-0.048,58.924,10.422
10.744,-0.616,-0.048,58.924,10.422
10.745,-0.616,-0.047,58.924,10.423
10.746,-0.616,-0.047,58.924,10.423
10.747,-0.616,-0.046,58.924,10.423
10.748,-0.616,-0.045,58.924,10.423
10.749,-0.616,-0.045,58.924,10.423
10.750,-0.616,-0.044,58.924,10.423
10.751,-0.616,-0.043,58.924,10.423
10.752,-0.617,-0.043,58.924,10.423
10.753,-0.617,-0.042,58.924,10.423
10.754,-0.617,-0.042,58.924,10.423
10.755,-0.617,-0.041,58.924,10.423
10.756,-0.617,-0.040,58.923,10.424
10.757,-0.617,-0.040,58.923,10.424
10.758,-0.617,-0.039,58.923,10.424
10.759,-0.617,-0.038,58.923,10.424
10.760,-0.617,-0.038,58.923,10.424
10.761,-0.617,-0.037,58.923,10.424
10.762,-0.617,-0.037,58.923,10.424
10.763,-0.617,-0.036,58.923,10.424
10.764,-0.617,-0.035,58.923,10.424
10.765,-0.617,-0.035,58.923,10.424
10.766,-0.617,-0.034,58.923,10.424
10.767,-0.617,-0.034,58.923,10.424
10.768,-0.617,-0.033,58.923,10.424
10.769,-0.617,-0.032,58.923,10.424
10.770,-0.617,-0.032,58.923,10.424
10.771,-0.617,-0.031,58.923,10.424
10.772,-0.617,-0.030,58.923,10.424
10.773,-0.617,-0.030,58.923,10.424
10.774,-0.617,-0.029,58.923,10.424
10.775,-0.617,-0.029,58.923,10.424
10.776,-0.617,-0.028,58.923,10.424
10.777,-0.617,-0.027,58.923,10.424
10.778,-0.617,-0.027,58.923,10.424
10.779,-0.617,-0.026,58.923,10.424
10.780,-0.617,-0.026,58.923,10.424
10.781,-0.617,-0.025,58.923,10.423
10.782,-0.617,-0.024,58.923,10.423
10.783,-0.617,-0.024,58.923,10.423
10.784,-0.617,-0.023,58.923,10.423
10.785,-0.617,-0.022,58.923,10.423
10.786,-0.616,-0.022,58.923,10.423
10.787,-0.616,-0.021,58.923,10.423
10.788,-0.616,-0.021,58.923,10.423
10.789,-0.616,-0.020,58.922,10.423
10.790,-0.616,-0.019,58.922,10.423
10.791,-0.616,-0.019,58.922,10.423
10.792,-0.616,-0.018,58.922,10.422
10.793,-0.616,-0.018,58.922,10.422
10.794,-0.616,-0.017,58.922,10.422
10.795,-0.615,-0.016,58.922,10.422
10.796,-0.615,-0.016,58.922,10.422
10.797,-0.615,-0.015,58.922,10.422
10.798,-0.615,-0.014,58.922,10.422
10.799,-0.615,-0.014,58.922,10.421
10.800,-0.615,-0.013,58.922,10.421
10.801,-0.615,-0.013,58.922,10.421
10.802,-0.614,-0.012,58.922,10.421
10.803,-0.614,-0.011,58.922,10.421
10.804,-0.614,-0.011,58.922,10.421
10.805,-0.614,-0.010,58.922,10.420
10.806,-0.614,-0.010,58.922,10.420
10.807,-0.613,-0.009,58.922,10.420
10.808,-0.613,-0.008,58.922,10.420
10.809,-0.613,-0.008,58.922,10.419
10.810,-0.613,-0.007,58.922,10.419
10.811,-0.613,-0.006,58.922,10.419
10.812,-0.612,-0.006,58.922,10.419
10.813,-0.612,-0.005,58.922,10.419
10.814,-0.612,-0.005,58.922,10.418
10.815,-0.612,-0.004,58.922,10.418
10.816,-0.611,-0.003,58.922,10.418
10.817,-0.611,-0.003,58.922,10.418
10.818,-0.611,-0.002,58.922,10.417
10.819,-0.611,-0.002,58.922,10.417
10.820,-0.610,-0.001,58.922,10.417
10.821,-0.610,-0.000,58.922,10.417
10.822,-0.610,0.000,58.922,10.416
10.823,-0.610,0.001,58.922,10.416
10.824,-0.609,0.001,58.922,10.416
10.825,-0.609,0.002,58.922,10.415
10.826,-0.609,0.003,58.922,10.415
10.827,-0.608,0.003,58.922,10.415
10.828,-0.608,0.004,58.922,10.415
10.829,-0.608,0.005,58.922,10.414
10.830,-0.608,0.005,58.922,10.414
10.831,-0.607,0.006,58.922,10.414
10.832,-0.607,0.006,58.922,10.413
10.833,-0.607,0.007,58.922,10.413
10.834,-0.606,0.008,58.922,10.413
10.835,-0.606,0.008,58.922,10.412
10.836,-0.606,0.009,58.922,10.412
10.837,-0.605,0.009,58.922,10.412
10.838,-0.605,0.010,58.922,10.411
10.839,-0.604,0.011,58.922,10.411
10.840,-0.604,0.011,58.922,10.410
10.841,-0.604,0.012,58.922,10.410
10.842,-0.603,0.012,58.922,10.410
10.843,-0.603,0.013,58.922,10.409
10.844,-0.603,0.014,58.922,10.409
10.845,-0.602,0.014,58.922,10.409
10.846,-0.602,0.015,58.922,10.408
10.847,-0.601,0.015,58.922,10.408
10.848,-0.601,0.016,58.922,10.407
10.849,-0.601,0.017,58.922,10.407
10.850,-0.600,0.017,58.922,10.406
10.851,-0.600,0.018,58.922,10.406
