t, dzdt2, dzdt, z, u
8.481,-1.293,-0.246,59.840,11.101
8.482,-1.294,-0.245,59.839,11.102
8.483,-1.296,-0.243,59.839,11.104
8.484,-1.297,-0.242,59.839,11.106
8.485,-1.299,-0.241,59.839,11.107
8.486,-1.300,-0.240,59.838,11.109
8.487,-1.302,-0.238,59.838,11.110
8.488,-1.304,-0.237,59.838,11.112
8.489,-1.305,-0.236,59.838,11.113
8.490,-1.307,-0.234,59.837,11.115
8.491,-1.308,-0.233,59.837,11.116
8.492,-1.309,-0.232,59.837,11.118
8.493,-1.311,-0.230,59.837,11.119
8.494,-1.312,-0.229,59.836,11.120
8.495,-1.314,-0.228,59.836,11.122
8.496,-1.315,-0.226,59.836,11.123
8.497,-1.317,-0.225,59.836,11.125
8.498,-1.318,-0.224,59.836,11.126
8.499,-1.319,-0.222,59.835,11.128
8.500,-1.321,-0.221,59.835,11.129
8.501,-1.322,-0.220,59.835,11.130
8.502,-1.324,-0.219,59.835,11.132
8.503,-1.325,-0.217,59.834,11.133
8.504,-1.326,-0.216,59.834,11.134
8.505,-1.328,-0.215,59.834,11.136
8.506,-1.329,-0.213,59.834,11.137
8.507,-1.330,-0.212,59.834,11.138
8.508,-1.331,-0.211,59.833,11.139
8.509,-1.333,-0.209,59.833,11.141
8.510,-1.334,-0.208,59.833,11.142
8.511,-1.335,-0.207,59.833,11.143
8.512,-1.336,-0.205,59.833,11.144
8.513,-1.338,-0.204,59.832,11.146
8.514,-1.339,-0.203,59.832,11.147
8.515,-1.340,-0.201,59.832,11.148
8.516,-1.341,-0.200,59.832,11.149
8.517,-1.342,-0.199,59.832,11.150
8.518,-1.344,-0.197,59.831,11.151
8.519,-1.345,-0.196,59.831,11.153
8.520,-1.346,-0.194,59.831,11.154
8.521,-1.347,-0.193,59.831,11.155
8.522,-1.348,-0.192,59.831,11.156
8.523,-1.349,-0.190,59.830,11.157
8.524,-1.350,-0.189,59.830,11.158
8.525,-1.351,-0.188,59.830,11.159
8.526,-1.353,-0.186,59.830,11.160
8.527,-1.354,-0.185,59.830,11.161
8.528,-1.355,-0.184,59.829,11.162
8.529,-1.356,-0.182,59.829,11.163
8.530,-1.357,-0.181,59.829,11.164
8.531,-1.358,-0.180,59.829,11.165
8.532,-1.359,-0.178,59.829,11.166
8.533,-1.360,-0.177,59.829,11.167
8.534,-1.361,-0.176,59.828,11.168
8.535,-1.362,-0.174,59.828,11.169
8.536,-1.362,-0.173,59.828,11.170
8.537,-1.363,-0.171,59.828,11.171
8.538,-1.364,-0.170,59.828,11.172
8.539,-1.365,-0.169,59.828,11.173
8.540,-1.366,-0.167,59.827,11.174
8.541,-1.367,-0.166,59.827,11.175
8.542,-1.368,-0.165,59.827,11.175
8.543,-1.369,-0.163,59.827,11.176
8.544,-1.370,-0.162,59.827,11.177
8.545,-1.370,-0.160,59.827,11.178
8.546,-1.371,-0.159,59.826,11.179
8.547,-1.372,-0.158,59.826,11.179
8.548,-1.373,-0.156,59.826,11.180
8.549,-1.374,-0.155,59.826,11.181
8.550,-1.374,-0.154,59.826,11.182
8.551,-1.375,-0.152,59.826,11.183
8.552,-1.376,-0.151,59.825,11.183
8.553,-1.377,-0.149,59.825,11.184
8.554,-1.377,-0.148,59.825,11.185
8.555,-1.378,-0.147,59.825,11.185
8.556,-1.379,-0.145,59.825,11.186
8.557,-1.379,-0.144,59.825,11.187
8.558,-1.380,-0.143,59.825,11.187
8.559,-1.381,-0.141,59.824,11.188
8.560,-1.381,-0.140,59.824,11.189
8.561,-1.382,-0.138,59.824,11.189
8.562,-1.383,-0.137,59.824,11.190
8.563,-1.383,-0.136,59.824,11.191
8.564,-1.384,-0.134,59.824,11.191
8.565,-1.384,-0.133,59.824,11.192
8.566,-1.385,-0.132,59.824,11.192
8.567,-1.386,-0.130,59.823,11.193
8.568,-1.386,-0.129,59.823,11.193
8.569,-1.387,-0.127,59.823,11.194
8.570,-1.387,-0.126,59.823,11.194
8.571,-1.388,-0.125,59.823,11.195
8.572,-1.388,-0.123,59.823,11.195
8.573,-1.389,-0.122,59.823,11.196
8.574,-1.389,-0.120,59.823,11.196
8.575,-1.390,-0.119,59.822,11.197
8.576,-1.390,-0.118,59.822,11.197
8.577,-1.391,-0.116,59.822,11.198
8.578,-1.391,-0.115,59.822,11.198
8.579,-1.391,-0.113,59.822,11.198
8.580,-1.392,-0.112,59.822,11.199
8.581,-1.392,-0.111,59.822,11.199
8.582,-1.393,-0.109,59.822,11.200
8.583,-1.393,-0.108,59.822,11.200
8.584,-1.393,-0.107,59.821,11.200
8.585,-1.394,-0.105,59.821,11.201
8.586,-1.394,-0.104,59.821,11.201
8.587,-1.394,-0.102,59.821,11.201
8.588,-1.395,-0.101,59.821,11.202
8.589,-1.395,-0.100,59.821,11.202
8.590,-1.395,-0.098,59.821,11.202
8.591,-1.395,-0.097,59.821,11.202
8.592,-1.396,-0.095,59.821,11.203
8.593,-1.396,-0.094,59.820,11.203
8.594,-1.396,-0.093,59.820,11.203
8.595,-1.396,-0.091,59.820,11.203
8.596,-1.397,-0.090,59.820,11.203
8.597,-1.397,-0.088,59.820,11.204
8.598,-1.397,-0.087,59.820,11.204
8.599,-1.397,-0.086,59.820,11.204
8.600,-1.397,-0.084,59.820,11.204
8.601,-1.397,-0.083,59.820,11.204
8.602,-1.398,-0.081,59.820,11.204
8.603,-1.398,-0.080,59.820,11.204
8.604,-1.398,-0.079,59.820,11.205
8.605,-1.398,-0.077,59.819,11.205
8.606,-1.398,-0.076,59.819,11.205
8.607,-1.398,-0.074,59.819,11.205
8.608,-1.398,-0.073,59.819,11.205
8.609,-1.398,-0.072,59.819,11.205
8.610,-1.398,-0.070,59.819,11.205
8.611,-1.398,-0.069,59.819,11.205
8.612,-1.398,-0.067,59.819,11.205
8.613,-1.398,-0.066,59.819,11.205
8.614,-1.398,-0.065,59.819,11.205
8.615,-1.398,-0.063,59.819,11.205
8.616,-1.398,-0.062,59.819,11.205
8.617,-1.398,-0.060,59.819,11.205
8.618,-1.398,-0.059,59.819,11.205
8.619,-1.398,-0.058,59.819,11.205
8.620,-1.398,-0.056,59.818,11.205
8.621,-1.398,-0.055,59.818,11.204
8.622,-1.398,-0.053,59.818,11.204
8.623,-1.398,-0.052,59.818,11.204
8.624,-1.398,-0.051,59.818,11.204
8.625,-1.397,-0.049,59.818,11.204
8.626,-1.397,-0.048,59.818,11.204
8.627,-1.397,-0.046,59.818,11.204
8.628,-1.397,-0.045,59.818,11.203
8.629,-1.397,-0.044,59.818,11.203
8.630,-1.396,-0.042,59.818,11.203
8.631,-1.396,-0.041,59.818,11.203
8.632,-1.396,-0.039,59.818,11.202
8.633,-1.396,-0.038,59.818,11.202
8.634,-1.396,-0.037,59.818,11.202
8.635,-1.395,-0.035,59.818,11.202
8.636,-1.395,-0.034,59.818,11.201
8.637,-1.395,-0.032,59.818,11.201
8.638,-1.394,-0.031,59.818,11.201
8.639,-1.394,-0.030,59.818,11.200
8.640,-1.394,-0.028,59.818,11.200
8.641,-1.393,-0.027,59.818,11.200
8.642,-1.393,-0.026,59.818,11.199
8.643,-1.393,-0.024,59.818,11.199
8.644,-1.392,-0.023,59.818,11.199
8.645,-1.392,-0.021,59.818,11.198
8.646,-1.392,-0.020,59.818,11.198
8.647,-1.391,-0.019,59.818,11.197
8.648,-1.391,-0.017,59.817,11.197
8.649,-1.390,-0.016,59.817,11.197
8.650,-1.390,-0.014,59.817,11.196
8.651,-1.390,-0.013,59.817,11.196
8.652,-1.389,-0.012,59.817,11.195
8.653,-1.389,-0.010,59.817,11.195
8.654,-1.388,-0.009,59.817,11.194
8.655,-1.388,-0.007,59.817,11.194
8.656,-1.387,-0.006,59.817,11.193
8.657,-1.387,-0.005,59.817,11.193
8.658,-1.386,-0.003,59.817,11.192
8.659,-1.386,-0.002,59.817,11.192
8.660,-1.385,-0.001,59.817,11.191
8.661,-1.384,0.001,59.817,11.190
8.662,-1.384,0.002,59.817,11.190
8.663,-1.383,0.004,59.817,11.189
8.664,-1.383,0.005,59.817,11.189
8.665,-1.382,0.006,59.817,11.188
8.666,-1.381,0.008,59.817,11.187
8.667,-1.381,0.009,59.817,11.187
8.668,-1.380,0.011,59.817,11.186
8.669,-1.379,0.012,59.817,11.185
8.670,-1.379,0.013,59.817,11.185
8.671,-1.378,0.015,59.817,11.184
8.672,-1.377,0.016,59.817,11.183
8.673,-1.377,0.017,59.818,11.183
8.674,-1.376,0.019,59.818,11.182
8.675,-1.375,0.020,59.818,11.181
8.676,-1.375,0.022,59.818,11.180
8.677,-1.374,0.023,59.818,11.180
8.678,-1.373,0.024,59.818,11.179
8.679,-1.372,0.026,59.818,11.178
8.680,-1.371,0.027,59.818,11.177
8.681,-1.371,0.028,59.818,11.177
8.682,-1.370,0.030,59.818,11.176
8.683,-1.369,0.031,59.818,11.175
8.684,-1.368,0.033,59.818,11.174
8.685,-1.367,0.034,59.818,11.173
8.686,-1.367,0.035,59.818,11.172
8.687,-1.366,0.037,59.818,11.171
8.688,-1.365,0.038,59.818,11.171
8.689,-1.364,0.039,59.818,11.170
8.690,-1.363,0.041,59.818,11.169
8.691,-1.362,0.042,59.818,11.168
8.692,-1.361,0.043,59.818,11.167
8.693,-1.360,0.045,59.818,11.166
8.694,-1.359,0.046,59.818,11.165
8.695,-1.358,0.048,59.818,11.164
8.696,-1.357,0.049,59.818,11.163
8.697,-1.356,0.050,59.818,11.162
8.698,-1.355,0.052,59.818,11.161
8.699,-1.354,0.053,59.818,11.160
8.700,-1.353,0.054,59.818,11.159
8.701,-1.352,0.056,59.819,11.158
8.702,-1.351,0.057,59.819,11.157
8.703,-1.350,0.058,59.819,11.156
8.704,-1.349,0.060,59.819,11.155
8.705,-1.348,0.061,59.819,11.154
8.706,-1.347,0.062,59.819,11.153
8.707,-1.346,0.064,59.819,11.152
8.708,-1.345,0.065,59.819,11.151
8.709,-1.344,0.066,59.819,11.149
8.710,-1.343,0.068,59.819,11.148
8.711,-1.342,0.069,59.819,11.147
8.712,-1.340,0.070,59.819,11.146
8.713,-1.339,0.072,59.819,11.145
8.714,-1.338,0.073,59.819,11.144
8.715,-1.337,0.074,59.819,11.142
8.716,-1.336,0.076,59.820,11.141
8.717,-1.335,0.077,59.820,11.140
8.718,-1.333,0.078,59.820,11.139
8.719,-1.332,0.080,59.820,11.138
8.720,-1.331,0.081,59.820,11.136
8.721,-1.330,0.082,59.820,11.135
8.722,-1.328,0.084,59.820,11.134
8.723,-1.327,0.085,59.820,11.133
8.724,-1.326,0.086,59.820,11.131
8.725,-1.324,0.088,59.820,11.128
8.726,-1.321,0.089,59.820,11.125
8.727,-1.319,0.090,59.820,11.122
8.728,-1.316,0.092,59.821,11.119
8.729,-1.313,0.093,59.821,11.117
8.730,-1.310,0.094,59.821,11.114
8.731,-1.307,0.096,59.821,11.111
8.732,-1.304,0.097,59.821,11.108
8.733,-1.301,0.098,59.821,11.105
8.734,-1.299,0.100,59.821,11.102
8.735,-1.296,0.101,59.821,11.099
8.736,-1.293,0.102,59.821,11.097
8.737,-1.290,0.103,59.821,11.094
8.738,-1.287,0.105,59.822,11.091
8.739,-1.284,0.106,59.822,11.088
8.740,-1.281,0.107,59.822,11.085
8.741,-1.278,0.109,59.822,11.082
8.742,-1.275,0.110,59.822,11.079
8.743,-1.272,0.111,59.822,11.076
8.744,-1.270,0.112,59.822,11.073
8.745,-1.267,0.114,59.822,11.070
8.746,-1.264,0.115,59.822,11.067
8.747,-1.261,0.116,59.823,11.065
8.748,-1.258,0.117,59.823,11.062
8.749,-1.255,0.119,59.823,11.059
8.750,-1.252,0.120,59.823,11.056
8.751,-1.249,0.121,59.823,11.053
8.752,-1.246,0.122,59.823,11.050
8.753,-1.243,0.124,59.823,11.047
8.754,-1.240,0.125,59.823,11.044
8.755,-1.237,0.126,59.824,11.041
8.756,-1.234,0.127,59.824,11.038
8.757,-1.231,0.129,59.824,11.035
8.758,-1.228,0.130,59.824,11.032
8.759,-1.225,0.131,59.824,11.029
8.760,-1.222,0.132,59.824,11.026
8.761,-1.219,0.134,59.824,11.023
8.762,-1.216,0.135,59.824,11.020
8.763,-1.213,0.136,59.825,11.017
8.764,-1.210,0.137,59.825,11.014
8.765,-1.207,0.138,59.825,11.011
8.766,-1.204,0.140,59.825,11.008
8.767,-1.201,0.141,59.825,11.005
8.768,-1.198,0.142,59.825,11.002
8.769,-1.195,0.143,59.825,10.999
8.770,-1.192,0.144,59.826,10.996
8.771,-1.189,0.146,59.826,10.993
8.772,-1.186,0.147,59.826,10.990
8.773,-1.183,0.148,59.826,10.987
8.774,-1.180,0.149,59.826,10.984
8.775,-1.177,0.150,59.826,10.981
8.776,-1.174,0.151,59.826,10.978
8.777,-1.171,0.153,59.827,10.975
8.778,-1.168,0.154,59.827,10.972
8.779,-1.165,0.155,59.827,10.969
8.780,-1.162,0.156,59.827,10.966
8.781,-1.159,0.157,59.827,10.963
8.782,-1.156,0.158,59.827,10.960
8.783,-1.153,0.160,59.828,10.956
8.784,-1.150,0.161,59.828,10.953
8.785,-1.147,0.162,59.828,10.950
8.786,-1.144,0.163,59.828,10.947
8.787,-1.141,0.164,59.828,10.944
8.788,-1.138,0.165,59.828,10.941
8.789,-1.134,0.166,59.829,10.938
8.790,-1.131,0.168,59.829,10.935
8.791,-1.128,0.169,59.829,10.932
8.792,-1.125,0.170,59.829,10.929
8.793,-1.122,0.171,59.829,10.926
8.794,-1.119,0.172,59.829,10.923
8.795,-1.116,0.173,59.830,10.920
8.796,-1.113,0.174,59.830,10.916
8.797,-1.110,0.175,59.830,10.913
8.798,-1.107,0.177,59.830,10.910
8.799,-1.104,0.178,59.830,10.907
8.800,-1.100,0.179,59.830,10.904
8.801,-1.097,0.180,59.831,10.901
8.802,-1.094,0.181,59.831,10.898
8.803,-1.091,0.182,59.831,10.895
8.804,-1.088,0.183,59.831,10.892
8.805,-1.085,0.184,59.831,10.888
8.806,-1.082,0.185,59.832,10.885
8.807,-1.079,0.186,59.832,10.882
8.808,-1.075,0.187,59.832,10.879
8.809,-1.072,0.188,59.832,10.876
8.810,-1.069,0.190,59.832,10.873
8.811,-1.066,0.191,59.832,10.870
8.812,-1.063,0.192,59.833,10.866
8.813,-1.060,0.193,59.833,10.863
8.814,-1.057,0.194,59.833,10.860
8.815,-1.054,0.195,59.833,10.857
8.816,-1.050,0.196,59.833,10.854
8.817,-1.047,0.197,59.834,10.851
8.818,-1.044,0.198,59.834,10.848
8.819,-1.041,0.199,59.834,10.844
8.820,-1.038,0.200,59.834,10.841
8.821,-1.035,0.201,59.834,10.838
8.822,-1.031,0.202,59.835,10.835
8.823,-1.028,0.203,59.835,10.832
8.824,-1.025,0.204,59.835,10.829
8.825,-1.022,0.205,59.835,10.825
8.826,-1.019,0.206,59.835,10.822
8.827,-1.016,0.207,59.836,10.819
8.828,-1.012,0.208,59.836,10.816
8.829,-1.009,0.209,59.836,10.813
8.830,-1.006,0.210,59.836,10.810
8.831,-1.003,0.211,59.837,10.806
8.832,-1.000,0.212,59.837,10.803
8.833,-0.997,0.213,59.837,10.800
8.834,-0.993,0.214,59.837,10.797
8.835,-0.990,0.215,59.837,10.794
8.836,-0.987,0.216,59.838,10.790
8.837,-0.984,0.217,59.838,10.787
8.838,-0.981,0.218,59.838,10.784
8.839,-0.977,0.219,59.838,10.781
8.840,-0.974,0.220,59.838,10.778
8.841,-0.971,0.221,59.839,10.774
8.842,-0.968,0.222,59.839,10.771
8.843,-0.965,0.223,59.839,10.768
8.844,-0.961,0.224,59.839,10.765
8.845,-0.958,0.225,59.840,10.762
8.846,-0.955,0.226,59.840,10.758
8.847,-0.952,0.227,59.840,10.755
8.848,-0.949,0.228,59.840,10.752
8.849,-0.945,0.229,59.840,10.749
8.850,-0.942,0.230,59.841,10.746
8.851,-0.939,0.231,59.841,10.742
8.852,-0.936,0.232,59.841,10.739
8.853,-0.933,0.233,59.841,10.736
8.854,-0.929,0.233,59.842,10.733
8.855,-0.926,0.234,59.842,10.730
8.856,-0.923,0.235,59.842,10.726
8.857,-0.920,0.236,59.842,10.723
8.858,-0.916,0.237,59.843,10.720
8.859,-0.913,0.238,59.843,10.717
8.860,-0.910,0.239,59.843,10.713
8.861,-0.907,0.240,59.843,10.710
8.862,-0.904,0.241,59.844,10.707
8.863,-0.900,0.242,59.844,10.704
8.864,-0.897,0.243,59.844,10.701
8.865,-0.894,0.243,59.844,10.697
8.866,-0.891,0.244,59.845,10.694
8.867,-0.887,0.245,59.845,10.691
8.868,-0.884,0.246,59.845,10.688
8.869,-0.881,0.247,59.845,10.684
8.870,-0.878,0.248,59.845,10.681
8.871,-0.874,0.249,59.846,10.678
8.872,-0.871,0.250,59.846,10.675
8.873,-0.868,0.251,59.846,10.671
8.874,-0.865,0.251,59.846,10.668
8.875,-0.862,0.252,59.847,10.665
8.876,-0.858,0.253,59.847,10.662
8.877,-0.855,0.254,59.847,10.658
8.878,-0.852,0.255,59.848,10.655
8.879,-0.849,0.256,59.848,10.652
8.880,-0.845,0.256,59.848,10.649
8.881,-0.842,0.257,59.848,10.646
8.882,-0.839,0.258,59.849,10.642
8.883,-0.836,0.259,59.849,10.639
8.884,-0.832,0.260,59.849,10.636
8.885,-0.829,0.261,59.849,10.633
8.886,-0.826,0.261,59.850,10.629
8.887,-0.823,0.262,59.850,10.626
8.888,-0.819,0.263,59.850,10.623
8.889,-0.816,0.264,59.850,10.620
8.890,-0.813,0.265,59.851,10.616
8.891,-0.810,0.266,59.851,10.613
8.892,-0.806,0.266,59.851,10.610
8.893,-0.803,0.267,59.851,10.607
8.894,-0.800,0.268,59.852,10.603
8.895,-0.797,0.269,59.852,10.600
8.896,-0.793,0.270,59.852,10.597
8.897,-0.790,0.270,59.853,10.594
8.898,-0.787,0.271,59.853,10.590
8.899,-0.784,0.272,59.853,10.587
8.900,-0.780,0.273,59.853,10.584
8.901,-0.777,0.273,59.854,10.581
8.902,-0.774,0.274,59.854,10.577
8.903,-0.771,0.275,59.854,10.574
8.904,-0.767,0.276,59.854,10.571
8.905,-0.764,0.277,59.855,10.568
8.906,-0.761,0.277,59.855,10.564
8.907,-0.758,0.278,59.855,10.561
8.908,-0.754,0.279,59.856,10.558
8.909,-0.751,0.280,59.856,10.555
8.910,-0.748,0.280,59.856,10.551
8.911,-0.745,0.281,59.856,10.548
8.912,-0.741,0.282,59.857,10.545
8.913,-0.738,0.283,59.857,10.542
8.914,-0.735,0.283,59.857,10.538
8.915,-0.732,0.284,59.857,10.535
8.916,-0.728,0.285,59.858,10.532
8.917,-0.725,0.285,59.858,10.529
8.918,-0.722,0.286,59.858,10.525
8.919,-0.719,0.287,59.859,10.522
8.920,-0.715,0.288,59.859,10.519
8.921,-0.712,0.288,59.859,10.516
8.922,-0.709,0.289,59.860,10.512
8.923,-0.706,0.290,59.860,10.509
8.924,-0.702,0.290,59.860,10.506
8.925,-0.699,0.291,59.860,10.503
8.926,-0.696,0.292,59.861,10.499
8.927,-0.693,0.293,59.861,10.496
8.928,-0.690,0.293,59.861,10.493
8.929,-0.686,0.294,59.862,10.490
8.930,-0.683,0.295,59.862,10.486
8.931,-0.680,0.295,59.862,10.483
8.932,-0.677,0.296,59.862,10.480
8.933,-0.673,0.297,59.863,10.477
8.934,-0.670,0.297,59.863,10.473
8.935,-0.667,0.298,59.863,10.470
8.936,-0.664,0.299,59.864,10.467
8.937,-0.660,0.299,59.864,10.464
8.938,-0.657,0.300,59.864,10.461
8.939,-0.654,0.301,59.865,10.457
8.940,-0.651,0.301,59.865,10.454
8.941,-0.647,0.302,59.865,10.451
8.942,-0.644,0.303,59.865,10.448
8.943,-0.641,0.303,59.866,10.444
8.944,-0.638,0.304,59.866,10.441
8.945,-0.634,0.304,59.866,10.438
8.946,-0.631,0.305,59.867,10.435
8.947,-0.628,0.306,59.867,10.431
8.948,-0.625,0.306,59.867,10.428
8.949,-0.622,0.307,59.868,10.425
8.950,-0.618,0.308,59.868,10.422
8.951,-0.615,0.308,59.868,10.418
8.952,-0.612,0.309,59.868,10.415
8.953,-0.609,0.309,59.869,10.412
8.954,-0.605,0.310,59.869,10.409
8.955,-0.602,0.311,59.869,10.406
8.956,-0.599,0.311,59.870,10.402
8.957,-0.596,0.312,59.870,10.399
8.958,-0.592,0.312,59.870,10.396
8.959,-0.589,0.313,59.871,10.393
8.960,-0.586,0.314,59.871,10.389
8.961,-0.583,0.314,59.871,10.386
8.962,-0.580,0.315,59.872,10.383
8.963,-0.576,0.315,59.872,10.380
8.964,-0.573,0.316,59.872,10.377
8.965,-0.570,0.316,59.873,10.373
8.966,-0.567,0.317,59.873,10.370
8.967,-0.564,0.318,59.873,10.367
8.968,-0.560,0.318,59.874,10.364
8.969,-0.557,0.319,59.874,10.361
8.970,-0.554,0.319,59.874,10.357
8.971,-0.551,0.320,59.874,10.354
8.972,-0.548,0.320,59.875,10.351
8.973,-0.544,0.321,59.875,10.348
8.974,-0.541,0.321,59.875,10.345
8.975,-0.538,0.322,59.876,10.341
8.976,-0.535,0.323,59.876,10.338
8.977,-0.532,0.323,59.876,10.335
8.978,-0.528,0.324,59.877,10.332
8.979,-0.525,0.324,59.877,10.329
8.980,-0.522,0.325,59.877,10.325
8.981,-0.519,0.325,59.878,10.322
8.982,-0.516,0.326,59.878,10.319
8.983,-0.512,0.326,59.878,10.316
8.984,-0.509,0.327,59.879,10.313
8.985,-0.506,0.327,59.879,10.310
8.986,-0.503,0.328,59.879,10.306
8.987,-0.500,0.328,59.880,10.303
8.988,-0.497,0.329,59.880,10.300
8.989,-0.493,0.329,59.880,10.297
8.990,-0.490,0.330,59.881,10.294
8.991,-0.487,0.330,59.881,10.290
8.992,-0.484,0.331,59.881,10.287
8.993,-0.481,0.331,59.882,10.284
8.994,-0.477,0.332,59.882,10.281
8.995,-0.474,0.332,59.882,10.278
8.996,-0.471,0.333,59.883,10.275
8.997,-0.468,0.333,59.883,10.271
8.998,-0.465,0.334,59.883,10.268
8.999,-0.462,0.334,59.884,10.265
9.000,-0.459,0.334,59.884,10.262
9.001,-0.455,0.335,59.884,10.259
9.002,-0.452,0.335,59.885,10.256
9.003,-0.449,0.336,59.885,10.253
9.004,-0.446,0.336,59.885,10.249
9.005,-0.443,0.337,59.886,10.246
9.006,-0.440,0.337,59.886,10.243
9.007,-0.437,0.338,59.886,10.240
9.008,-0.433,0.338,59.887,10.237
9.009,-0.430,0.338,59.887,10.234
9.010,-0.427,0.339,59.887,10.231
9.011,-0.424,0.339,59.888,10.227
9.012,-0.421,0.340,59.888,10.224
9.013,-0.418,0.340,59.888,10.221
9.014,-0.415,0.341,59.889,10.218
9.015,-0.411,0.341,59.889,10.215
9.016,-0.408,0.341,59.889,10.212
9.017,-0.405,0.342,59.890,10.209
9.018,-0.402,0.342,59.890,10.206
9.019,-0.399,0.343,59.890,10.203
9.020,-0.396,0.343,59.891,10.199
9.021,-0.393,0.343,59.891,10.196
9.022,-0.390,0.344,59.891,10.193
9.023,-0.387,0.344,59.892,10.190
9.024,-0.383,0.344,59.892,10.187
9.025,-0.380,0.345,59.892,10.184
9.026,-0.377,0.345,59.893,10.181
9.027,-0.374,0.346,59.893,10.178
9.028,-0.371,0.346,59.894,10.175
9.029,-0.368,0.346,59.894,10.172
9.030,-0.365,0.347,59.894,10.168
9.031,-0.362,0.347,59.895,10.165
9.032,-0.359,0.347,59.895,10.162
9.033,-0.356,0.348,59.895,10.159
9.034,-0.353,0.348,59.896,10.156
9.035,-0.349,0.349,59.896,10.153
9.036,-0.346,0.349,59.896,10.150
9.037,-0.343,0.349,59.897,10.147
9.038,-0.340,0.350,59.897,10.144
9.039,-0.337,0.350,59.897,10.141
9.040,-0.334,0.350,59.898,10.138
9.041,-0.331,0.351,59.898,10.135
9.042,-0.328,0.351,59.898,10.132
9.043,-0.325,0.351,59.899,10.129
9.044,-0.322,0.352,59.899,10.126
9.045,-0.319,0.352,59.899,10.123
9.046,-0.316,0.352,59.900,10.119
9.047,-0.313,0.352,59.900,10.116
9.048,-0.310,0.353,59.901,10.113
9.049,-0.307,0.353,59.901,10.110
9.050,-0.304,0.353,59.901,10.107
9.051,-0.301,0.354,59.902,10.104
9.052,-0.298,0.354,59.902,10.101
9.053,-0.295,0.354,59.902,10.098
9.054,-0.292,0.355,59.903,10.095
9.055,-0.289,0.355,59.903,10.092
9.056,-0.286,0.355,59.903,10.089
9.057,-0.283,0.355,59.904,10.086
9.058,-0.280,0.356,59.904,10.083
9.059,-0.277,0.356,59.904,10.080
9.060,-0.274,0.356,59.905,10.077
9.061,-0.271,0.357,59.905,10.074
9.062,-0.268,0.357,59.905,10.071
9.063,-0.265,0.357,59.906,10.068
9.064,-0.262,0.357,59.906,10.065
9.065,-0.259,0.358,59.907,10.062
9.066,-0.256,0.358,59.907,10.059
9.067,-0.253,0.358,59.907,10.056
9.068,-0.250,0.358,59.908,10.053
9.069,-0.247,0.359,59.908,10.050
9.070,-0.244,0.359,59.908,10.047
9.071,-0.241,0.359,59.909,10.044
9.072,-0.238,0.359,59.909,10.041
9.073,-0.235,0.360,59.909,10.038
9.074,-0.232,0.360,59.910,10.036
9.075,-0.229,0.360,59.910,10.033
9.076,-0.226,0.360,59.910,10.030
9.077,-0.223,0.360,59.911,10.027
9.078,-0.220,0.361,59.911,10.024
9.079,-0.217,0.361,59.912,10.021
9.080,-0.214,0.361,59.912,10.018
9.081,-0.211,0.361,59.912,10.015
9.082,-0.208,0.362,59.913,10.012
9.083,-0.205,0.362,59.913,10.009
9.084,-0.202,0.362,59.913,10.006
9.085,-0.199,0.362,59.914,10.003
9.086,-0.197,0.362,59.914,10.000
9.087,-0.194,0.363,59.914,9.997
9.088,-0.191,0.363,59.915,9.994
9.089,-0.188,0.363,59.915,9.992
9.090,-0.185,0.363,59.916,9.989
9.091,-0.182,0.363,59.916,9.986
9.092,-0.179,0.363,59.916,9.983
9.093,-0.176,0.364,59.917,9.980
9.094,-0.173,0.364,59.917,9.977
9.095,-0.170,0.364,59.917,9.974
9.096,-0.168,0.364,59.918,9.971
9.097,-0.165,0.364,59.918,9.968
9.098,-0.162,0.364,59.918,9.966
9.099,-0.159,0.365,59.919,9.963
9.100,-0.156,0.365,59.919,9.960
9.101,-0.153,0.365,59.920,9.957
9.102,-0.150,0.365,59.920,9.954
9.103,-0.147,0.365,59.920,9.951
9.104,-0.145,0.365,59.921,9.948
9.105,-0.142,0.366,59.921,9.946
9.106,-0.139,0.366,59.921,9.943
9.107,-0.136,0.366,59.922,9.940
9.108,-0.133,0.366,59.922,9.937
9.109,-0.130,0.366,59.922,9.934
9.110,-0.128,0.366,59.923,9.931
9.111,-0.125,0.366,59.923,9.929
9.112,-0.122,0.366,59.924,9.926
9.113,-0.119,0.367,59.924,9.923
9.114,-0.116,0.367,59.924,9.920
9.115,-0.113,0.367,59.925,9.917
9.116,-0.111,0.367,59.925,9.915
9.117,-0.108,0.367,59.925,9.912
9.118,-0.105,0.367,59.926,9.909
9.119,-0.102,0.367,59.926,9.906
9.120,-0.099,0.367,59.927,9.903
9.121,-0.097,0.367,59.927,9.901
9.122,-0.094,0.367,59.927,9.898
9.123,-0.091,0.368,59.928,9.895
9.124,-0.088,0.368,59.928,9.892
9.125,-0.086,0.368,59.928,9.889
9.126,-0.083,0.368,59.929,9.887
9.127,-0.080,0.368,59.929,9.884
9.128,-0.077,0.368,59.929,9.881
9.129,-0.074,0.368,59.930,9.878
9.130,-0.072,0.368,59.930,9.875
9.131,-0.069,0.368,59.931,9.873
9.132,-0.066,0.368,59.931,9.870
9.133,-0.063,0.368,59.931,9.867
9.134,-0.060,0.368,59.932,9.864
9.135,-0.058,0.368,59.932,9.862
9.136,-0.055,0.369,59.932,9.859
9.137,-0.052,0.369,59.933,9.856
