t, dzdt2, dzdt, z, u
7.782,-1.505,0.326,49.740,11.307
7.783,-1.500,0.327,49.740,11.302
7.784,-1.496,0.329,49.740,11.297
7.785,-1.491,0.330,49.741,11.293
7.786,-1.486,0.332,49.741,11.288
7.787,-1.481,0.333,49.741,11.283
7.788,-1.476,0.335,49.742,11.278
7.789,-1.471,0.336,49.742,11.273
7.790,-1.466,0.338,49.742,11.268
7.791,-1.462,0.339,49.743,11.263
7.792,-1.457,0.341,49.743,11.259
7.793,-1.452,0.342,49.743,11.254
7.794,-1.447,0.344,49.744,11.249
7.795,-1.442,0.345,49.744,11.244
7.796,-1.437,0.347,49.744,11.239
7.797,-1.432,0.348,49.745,11.234
7.798,-1.428,0.349,49.745,11.229
7.799,-1.423,0.351,49.745,11.224
7.800,-1.418,0.352,49.746,11.220
7.801,-1.413,0.354,49.746,11.215
7.802,-1.408,0.355,49.746,11.210
7.803,-1.403,0.356,49.747,11.205
7.804,-1.398,0.358,49.747,11.200
7.805,-1.393,0.359,49.748,11.195
7.806,-1.388,0.361,49.748,11.190
7.807,-1.384,0.362,49.748,11.185
7.808,-1.379,0.363,49.749,11.180
7.809,-1.374,0.365,49.749,11.176
7.810,-1.369,0.366,49.749,11.171
7.811,-1.364,0.368,49.750,11.166
7.812,-1.359,0.369,49.750,11.161
7.813,-1.354,0.370,49.750,11.156
7.814,-1.349,0.372,49.751,11.151
7.815,-1.344,0.373,49.751,11.146
7.816,-1.340,0.374,49.752,11.141
7.817,-1.335,0.376,49.752,11.136
7.818,-1.330,0.377,49.752,11.131
7.819,-1.325,0.378,49.753,11.127
7.820,-1.320,0.380,49.753,11.122
7.821,-1.315,0.381,49.753,11.117
7.822,-1.310,0.382,49.754,11.112
7.823,-1.305,0.384,49.754,11.107
7.824,-1.300,0.385,49.755,11.102
7.825,-1.295,0.386,49.755,11.097
7.826,-1.290,0.387,49.755,11.092
7.827,-1.285,0.389,49.756,11.087
7.828,-1.281,0.390,49.756,11.082
7.829,-1.276,0.391,49.757,11.077
7.830,-1.271,0.393,49.757,11.072
7.831,-1.266,0.394,49.757,11.068
7.832,-1.261,0.395,49.758,11.063
7.833,-1.256,0.396,49.758,11.058
7.834,-1.251,0.398,49.759,11.053
7.835,-1.246,0.399,49.759,11.048
7.836,-1.241,0.400,49.759,11.043
7.837,-1.236,0.401,49.760,11.038
7.838,-1.231,0.403,49.760,11.033
7.839,-1.226,0.404,49.761,11.028
7.840,-1.221,0.405,49.761,11.023
7.841,-1.217,0.406,49.761,11.018
7.842,-1.212,0.407,49.762,11.013
7.843,-1.207,0.409,49.762,11.008
7.844,-1.202,0.410,49.763,11.003
7.845,-1.197,0.411,49.763,10.999
7.846,-1.192,0.412,49.763,10.994
7.847,-1.187,0.413,49.764,10.989
7.848,-1.182,0.415,49.764,10.984
7.849,-1.177,0.416,49.765,10.979
7.850,-1.172,0.417,49.765,10.974
7.851,-1.167,0.418,49.765,10.969
7.852,-1.162,0.419,49.766,10.964
7.853,-1.157,0.420,49.766,10.959
7.854,-1.152,0.422,49.767,10.954
7.855,-1.148,0.423,49.767,10.949
7.856,-1.143,0.424,49.768,10.944
7.857,-1.138,0.425,49.768,10.939
7.858,-1.133,0.426,49.768,10.934
7.859,-1.128,0.427,49.769,10.929
7.860,-1.123,0.428,49.769,10.925
7.861,-1.118,0.429,49.770,10.920
7.862,-1.113,0.431,49.770,10.915
7.863,-1.108,0.432,49.771,10.910
7.864,-1.103,0.433,49.771,10.905
7.865,-1.098,0.434,49.771,10.900
7.866,-1.093,0.435,49.772,10.895
7.867,-1.088,0.436,49.772,10.890
7.868,-1.083,0.437,49.773,10.885
7.869,-1.078,0.438,49.773,10.880
7.870,-1.074,0.439,49.774,10.875
7.871,-1.069,0.440,49.774,10.870
7.872,-1.064,0.441,49.775,10.865
7.873,-1.059,0.442,49.775,10.860
7.874,-1.054,0.444,49.775,10.856
7.875,-1.049,0.445,49.776,10.851
7.876,-1.044,0.446,49.776,10.846
7.877,-1.039,0.447,49.777,10.841
7.878,-1.034,0.448,49.777,10.836
7.879,-1.029,0.449,49.778,10.831
7.880,-1.024,0.450,49.778,10.826
7.881,-1.019,0.451,49.779,10.821
7.882,-1.014,0.452,49.779,10.816
7.883,-1.010,0.453,49.779,10.811
7.884,-1.005,0.454,49.780,10.806
7.885,-1.000,0.455,49.780,10.801
7.886,-0.995,0.456,49.781,10.797
7.887,-0.990,0.457,49.781,10.792
7.888,-0.985,0.458,49.782,10.787
7.889,-0.980,0.459,49.782,10.782
7.890,-0.975,0.460,49.783,10.777
7.891,-0.970,0.461,49.783,10.772
7.892,-0.965,0.462,49.784,10.767
7.893,-0.960,0.463,49.784,10.762
7.894,-0.956,0.464,49.784,10.757
7.895,-0.951,0.465,49.785,10.752
7.896,-0.946,0.465,49.785,10.747
7.897,-0.941,0.466,49.786,10.743
7.898,-0.936,0.467,49.786,10.738
7.899,-0.931,0.468,49.787,10.733
7.900,-0.926,0.469,49.787,10.728
7.901,-0.921,0.470,49.788,10.723
7.902,-0.916,0.471,49.788,10.718
7.903,-0.911,0.472,49.789,10.713
7.904,-0.907,0.473,49.789,10.708
7.905,-0.902,0.474,49.790,10.703
7.906,-0.897,0.475,49.790,10.699
7.907,-0.892,0.476,49.791,10.694
7.908,-0.887,0.476,49.791,10.689
7.909,-0.882,0.477,49.792,10.684
7.910,-0.877,0.478,49.792,10.679
7.911,-0.872,0.479,49.793,10.674
7.912,-0.867,0.480,49.793,10.669
7.913,-0.863,0.481,49.793,10.664
7.914,-0.858,0.482,49.794,10.660
7.915,-0.853,0.483,49.794,10.655
7.916,-0.848,0.483,49.795,10.650
7.917,-0.843,0.484,49.795,10.645
7.918,-0.838,0.485,49.796,10.640
7.919,-0.833,0.486,49.796,10.635
7.920,-0.829,0.487,49.797,10.630
7.921,-0.824,0.488,49.797,10.625
7.922,-0.819,0.488,49.798,10.621
7.923,-0.814,0.489,49.798,10.616
7.924,-0.809,0.490,49.799,10.611
7.925,-0.804,0.491,49.799,10.606
7.926,-0.799,0.492,49.800,10.601
7.927,-0.795,0.492,49.800,10.596
7.928,-0.790,0.493,49.801,10.592
7.929,-0.785,0.494,49.801,10.587
7.930,-0.780,0.495,49.802,10.582
7.931,-0.775,0.496,49.802,10.577
7.932,-0.770,0.496,49.803,10.572
7.933,-0.766,0.497,49.803,10.567
7.934,-0.761,0.498,49.804,10.563
7.935,-0.756,0.499,49.804,10.558
7.936,-0.751,0.499,49.805,10.553
7.937,-0.746,0.500,49.805,10.548
7.938,-0.741,0.501,49.806,10.543
7.939,-0.737,0.502,49.806,10.539
7.940,-0.732,0.502,49.807,10.534
7.941,-0.727,0.503,49.807,10.529
7.942,-0.722,0.504,49.808,10.524
7.943,-0.717,0.504,49.808,10.519
7.944,-0.713,0.505,49.809,10.515
7.945,-0.708,0.506,49.809,10.510
7.946,-0.703,0.507,49.810,10.505
7.947,-0.698,0.507,49.810,10.500
7.948,-0.693,0.508,49.811,10.495
7.949,-0.689,0.509,49.811,10.491
7.950,-0.684,0.509,49.812,10.486
7.951,-0.679,0.510,49.812,10.481
7.952,-0.674,0.511,49.813,10.476
7.953,-0.670,0.511,49.813,10.471
7.954,-0.665,0.512,49.814,10.467
7.955,-0.660,0.513,49.814,10.462
7.956,-0.655,0.513,49.815,10.457
7.957,-0.651,0.514,49.815,10.452
7.958,-0.646,0.515,49.816,10.448
7.959,-0.641,0.515,49.816,10.443
7.960,-0.636,0.516,49.817,10.438
7.961,-0.632,0.517,49.817,10.433
7.962,-0.627,0.517,49.818,10.429
7.963,-0.622,0.518,49.819,10.424
7.964,-0.617,0.518,49.819,10.419
7.965,-0.613,0.519,49.820,10.415
7.966,-0.608,0.520,49.820,10.410
7.967,-0.603,0.520,49.821,10.405
7.968,-0.598,0.521,49.821,10.400
7.969,-0.594,0.521,49.822,10.396
7.970,-0.589,0.522,49.822,10.391
7.971,-0.584,0.523,49.823,10.386
7.972,-0.580,0.523,49.823,10.382
7.973,-0.575,0.524,49.824,10.377
7.974,-0.570,0.524,49.824,10.372
7.975,-0.565,0.525,49.825,10.367
7.976,-0.561,0.525,49.825,10.363
7.977,-0.556,0.526,49.826,10.358
7.978,-0.551,0.527,49.826,10.353
7.979,-0.547,0.527,49.827,10.349
7.980,-0.542,0.528,49.827,10.344
7.981,-0.537,0.528,49.828,10.339
7.982,-0.533,0.529,49.828,10.335
7.983,-0.528,0.529,49.829,10.330
7.984,-0.523,0.530,49.830,10.325
7.985,-0.519,0.530,49.830,10.321
7.986,-0.514,0.531,49.831,10.316
7.987,-0.509,0.531,49.831,10.311
7.988,-0.505,0.532,49.832,10.307
7.989,-0.500,0.532,49.832,10.302
7.990,-0.496,0.533,49.833,10.298
7.991,-0.491,0.533,49.833,10.293
7.992,-0.486,0.534,49.834,10.288
7.993,-0.482,0.534,49.834,10.284
7.994,-0.477,0.535,49.835,10.279
7.995,-0.472,0.535,49.835,10.274
7.996,-0.468,0.536,49.836,10.270
7.997,-0.463,0.536,49.836,10.265
7.998,-0.459,0.537,49.837,10.261
7.999,-0.454,0.537,49.838,10.256
8.000,-0.449,0.538,49.838,10.251
8.001,-0.445,0.538,49.839,10.247
8.002,-0.440,0.538,49.839,10.242
8.003,-0.436,0.539,49.840,10.238
8.004,-0.431,0.539,49.840,10.233
8.005,-0.427,0.540,49.841,10.229
8.006,-0.422,0.540,49.841,10.224
8.007,-0.417,0.541,49.842,10.219
8.008,-0.413,0.541,49.842,10.215
8.009,-0.408,0.541,49.843,10.210
8.010,-0.404,0.542,49.843,10.206
8.011,-0.399,0.542,49.844,10.201
8.012,-0.395,0.543,49.845,10.197
8.013,-0.390,0.543,49.845,10.192
8.014,-0.386,0.543,49.846,10.188
8.015,-0.381,0.544,49.846,10.183
8.016,-0.377,0.544,49.847,10.179
8.017,-0.372,0.544,49.847,10.174
8.018,-0.368,0.545,49.848,10.170
8.019,-0.363,0.545,49.848,10.165
8.020,-0.359,0.546,49.849,10.161
8.021,-0.354,0.546,49.849,10.156
8.022,-0.350,0.546,49.850,10.152
8.023,-0.345,0.547,49.851,10.147
8.024,-0.341,0.547,49.851,10.143
8.025,-0.336,0.547,49.852,10.138
8.026,-0.332,0.548,49.852,10.134
8.027,-0.327,0.548,49.853,10.129
8.028,-0.323,0.548,49.853,10.125
8.029,-0.318,0.549,49.854,10.120
8.030,-0.314,0.549,49.854,10.116
8.031,-0.309,0.549,49.855,10.112
8.032,-0.305,0.549,49.855,10.107
8.033,-0.300,0.550,49.856,10.103
8.034,-0.296,0.550,49.857,10.098
8.035,-0.292,0.550,49.857,10.094
8.036,-0.287,0.551,49.858,10.089
8.037,-0.283,0.551,49.858,10.085
8.038,-0.278,0.551,49.859,10.081
8.039,-0.274,0.552,49.859,10.076
8.040,-0.270,0.552,49.860,10.072
8.041,-0.265,0.552,49.860,10.067
8.042,-0.261,0.552,49.861,10.063
8.043,-0.256,0.553,49.862,10.059
8.044,-0.252,0.553,49.862,10.054
8.045,-0.248,0.553,49.863,10.050
8.046,-0.243,0.553,49.863,10.046
8.047,-0.239,0.554,49.864,10.041
8.048,-0.235,0.554,49.864,10.037
8.049,-0.230,0.554,49.865,10.033
8.050,-0.226,0.554,49.865,10.028
8.051,-0.222,0.554,49.866,10.024
8.052,-0.217,0.555,49.867,10.020
8.053,-0.213,0.555,49.867,10.015
8.054,-0.209,0.555,49.868,10.011
8.055,-0.204,0.555,49.868,10.007
8.056,-0.200,0.555,49.869,10.002
8.057,-0.196,0.556,49.869,9.998
8.058,-0.191,0.556,49.870,9.994
8.059,-0.187,0.556,49.870,9.990
8.060,-0.183,0.556,49.871,9.985
8.061,-0.179,0.556,49.872,9.981
8.062,-0.174,0.557,49.872,9.977
8.063,-0.170,0.557,49.873,9.972
8.064,-0.166,0.557,49.873,9.968
8.065,-0.162,0.557,49.874,9.964
8.066,-0.157,0.557,49.874,9.960
8.067,-0.153,0.557,49.875,9.955
8.068,-0.149,0.558,49.875,9.951
8.069,-0.145,0.558,49.876,9.947
8.070,-0.140,0.558,49.877,9.943
8.071,-0.136,0.558,49.877,9.939
8.072,-0.132,0.558,49.878,9.934
8.073,-0.128,0.558,49.878,9.930
8.074,-0.124,0.558,49.879,9.926
8.075,-0.119,0.558,49.879,9.922
8.076,-0.115,0.559,49.880,9.918
8.077,-0.111,0.559,49.880,9.913
8.078,-0.107,0.559,49.881,9.909
8.079,-0.103,0.559,49.882,9.905
8.080,-0.098,0.559,49.882,9.901
8.081,-0.094,0.559,49.883,9.897
8.082,-0.090,0.559,49.883,9.893
8.083,-0.086,0.559,49.884,9.888
8.084,-0.082,0.559,49.884,9.884
8.085,-0.078,0.559,49.885,9.880
8.086,-0.074,0.560,49.885,9.876
8.087,-0.069,0.560,49.886,9.872
8.088,-0.065,0.560,49.887,9.868
8.089,-0.061,0.560,49.887,9.864
8.090,-0.057,0.560,49.888,9.860
8.091,-0.053,0.560,49.888,9.856
8.092,-0.049,0.560,49.889,9.852
8.093,-0.045,0.560,49.889,9.847
8.094,-0.041,0.560,49.890,9.843
8.095,-0.037,0.560,49.891,9.839
8.096,-0.033,0.560,49.891,9.835
8.097,-0.029,0.560,49.892,9.831
8.098,-0.024,0.560,49.892,9.827
8.099,-0.020,0.560,49.893,9.823
8.100,-0.016,0.560,49.893,9.819
8.101,-0.012,0.560,49.894,9.815
8.102,-0.008,0.560,49.894,9.811
8.103,-0.004,0.560,49.895,9.807
8.104,0.000,0.560,49.896,9.803
8.105,0.004,0.560,49.896,9.798
8.106,0.008,0.560,49.897,9.794
8.107,0.012,0.560,49.897,9.790
8.108,0.016,0.560,49.898,9.786
8.109,0.020,0.560,49.898,9.782
8.110,0.024,0.560,49.899,9.778
8.111,0.028,0.560,49.899,9.774
8.112,0.033,0.560,49.900,9.770
8.113,0.037,0.560,49.901,9.766
8.114,0.041,0.560,49.901,9.762
8.115,0.045,0.560,49.902,9.758
8.116,0.049,0.560,49.902,9.754
8.117,0.053,0.560,49.903,9.750
8.118,0.057,0.560,49.903,9.746
8.119,0.061,0.560,49.904,9.742
8.120,0.065,0.560,49.905,9.738
8.121,0.069,0.560,49.905,9.734
8.122,0.073,0.559,49.906,9.730
8.123,0.077,0.559,49.906,9.725
8.124,0.081,0.559,49.907,9.721
8.125,0.085,0.559,49.907,9.717
8.126,0.089,0.559,49.908,9.713
8.127,0.093,0.559,49.908,9.709
8.128,0.097,0.559,49.909,9.705
8.129,0.101,0.559,49.910,9.701
8.130,0.105,0.559,49.910,9.697
8.131,0.109,0.559,49.911,9.693
8.132,0.113,0.558,49.911,9.689
8.133,0.117,0.558,49.912,9.685
8.134,0.121,0.558,49.912,9.681
8.135,0.125,0.558,49.913,9.677
8.136,0.129,0.558,49.913,9.673
8.137,0.133,0.558,49.914,9.669
8.138,0.137,0.558,49.915,9.665
8.139,0.141,0.558,49.915,9.661
8.140,0.145,0.557,49.916,9.657
8.141,0.149,0.557,49.916,9.653
8.142,0.153,0.557,49.917,9.649
8.143,0.157,0.557,49.917,9.645
8.144,0.161,0.557,49.918,9.641
8.145,0.165,0.557,49.918,9.637
8.146,0.169,0.556,49.919,9.633
8.147,0.173,0.556,49.920,9.629
8.148,0.177,0.556,49.920,9.625
8.149,0.181,0.556,49.921,9.621
8.150,0.185,0.556,49.921,9.617
8.151,0.189,0.556,49.922,9.613
8.152,0.193,0.555,49.922,9.609
8.153,0.197,0.555,49.923,9.605
8.154,0.201,0.555,49.923,9.602
8.155,0.205,0.555,49.924,9.598
8.156,0.209,0.555,49.925,9.594
8.157,0.213,0.554,49.925,9.590
8.158,0.217,0.554,49.926,9.586
8.159,0.221,0.554,49.926,9.582
8.160,0.225,0.554,49.927,9.578
8.161,0.229,0.553,49.927,9.574
8.162,0.233,0.553,49.928,9.570
8.163,0.237,0.553,49.928,9.566
8.164,0.241,0.553,49.929,9.562
8.165,0.245,0.553,49.930,9.558
8.166,0.248,0.552,49.930,9.554
8.167,0.252,0.552,49.931,9.550
8.168,0.256,0.552,49.931,9.546
8.169,0.260,0.551,49.932,9.543
8.170,0.264,0.551,49.932,9.539
8.171,0.268,0.551,49.933,9.535
8.172,0.272,0.551,49.933,9.531
8.173,0.276,0.550,49.934,9.527
8.174,0.280,0.550,49.935,9.523
8.175,0.284,0.550,49.935,9.519
8.176,0.287,0.550,49.936,9.515
8.177,0.291,0.549,49.936,9.511
8.178,0.295,0.549,49.937,9.508
8.179,0.299,0.549,49.937,9.504
8.180,0.303,0.548,49.938,9.500
8.181,0.307,0.548,49.938,9.496
8.182,0.311,0.548,49.939,9.492
8.183,0.315,0.547,49.939,9.488
8.184,0.318,0.547,49.940,9.484
8.185,0.322,0.547,49.941,9.481
8.186,0.326,0.546,49.941,9.477
8.187,0.330,0.546,49.942,9.473
8.188,0.334,0.546,49.942,9.469
8.189,0.338,0.545,49.943,9.465
8.190,0.341,0.545,49.943,9.461
8.191,0.345,0.545,49.944,9.458
8.192,0.349,0.544,49.944,9.454
8.193,0.353,0.544,49.945,9.450
8.194,0.357,0.544,49.945,9.446
8.195,0.360,0.543,49.946,9.442
8.196,0.364,0.543,49.947,9.439
8.197,0.368,0.543,49.947,9.435
8.198,0.372,0.542,49.948,9.431
8.199,0.376,0.542,49.948,9.427
8.200,0.379,0.542,49.949,9.423
8.201,0.383,0.541,49.949,9.420
8.202,0.387,0.541,49.950,9.416
8.203,0.391,0.540,49.950,9.412
8.204,0.395,0.540,49.951,9.408
8.205,0.398,0.540,49.951,9.405
8.206,0.402,0.539,49.952,9.401
8.207,0.406,0.539,49.952,9.397
8.208,0.410,0.538,49.953,9.393
8.209,0.413,0.538,49.954,9.390
8.210,0.417,0.538,49.954,9.386
8.211,0.421,0.537,49.955,9.382
8.212,0.424,0.537,49.955,9.378
8.213,0.428,0.536,49.956,9.375
8.214,0.432,0.536,49.956,9.371
8.215,0.436,0.535,49.957,9.367
8.216,0.439,0.535,49.957,9.364
8.217,0.443,0.534,49.958,9.360
8.218,0.447,0.534,49.958,9.356
8.219,0.450,0.534,49.959,9.353
8.220,0.454,0.533,49.959,9.349
8.221,0.458,0.533,49.960,9.345
8.222,0.461,0.532,49.961,9.342
8.223,0.465,0.532,49.961,9.338
8.224,0.469,0.531,49.962,9.334
8.225,0.472,0.531,49.962,9.331
8.226,0.476,0.530,49.963,9.327
8.227,0.480,0.530,49.963,9.323
8.228,0.483,0.529,49.964,9.320
8.229,0.487,0.529,49.964,9.316
8.230,0.491,0.528,49.965,9.312
8.231,0.494,0.528,49.965,9.309
8.232,0.498,0.527,49.966,9.305
8.233,0.502,0.527,49.966,9.302
8.234,0.505,0.526,49.967,9.298
8.235,0.509,0.526,49.967,9.294
8.236,0.512,0.525,49.968,9.291
8.237,0.516,0.525,49.968,9.287
8.238,0.520,0.524,49.969,9.284
8.239,0.523,0.524,49.969,9.280
8.240,0.527,0.523,49.970,9.276
8.241,0.530,0.523,49.971,9.273
8.242,0.534,0.522,49.971,9.269
8.243,0.537,0.522,49.972,9.266
8.244,0.541,0.521,49.972,9.262
8.245,0.544,0.521,49.973,9.259
8.246,0.548,0.520,49.973,9.255
8.247,0.552,0.520,49.974,9.252
8.248,0.555,0.519,49.974,9.248
8.249,0.559,0.518,49.975,9.245
8.250,0.562,0.518,49.975,9.241
8.251,0.566,0.517,49.976,9.238
8.252,0.569,0.517,49.976,9.234
8.253,0.573,0.516,49.977,9.231
8.254,0.576,0.516,49.977,9.227
8.255,0.580,0.515,49.978,9.224
8.256,0.583,0.514,49.978,9.220
8.257,0.587,0.514,49.979,9.217
8.258,0.590,0.513,49.979,9.213
8.259,0.594,0.513,49.980,9.210
8.260,0.597,0.512,49.980,9.206
8.261,0.600,0.511,49.981,9.203
8.262,0.604,0.511,49.981,9.199
8.263,0.607,0.510,49.982,9.196
8.264,0.611,0.510,49.982,9.192
8.265,0.614,0.509,49.983,9.189
8.266,0.618,0.508,49.983,9.186
8.267,0.621,0.508,49.984,9.182
8.268,0.624,0.507,49.984,9.179
8.269,0.628,0.506,49.985,9.175
8.270,0.631,0.506,49.985,9.172
8.271,0.635,0.505,49.986,9.169
8.272,0.638,0.505,49.986,9.165
8.273,0.641,0.504,49.987,9.162
8.274,0.645,0.503,49.987,9.159
8.275,0.648,0.503,49.988,9.155
8.276,0.651,0.502,49.988,9.152
8.277,0.655,0.501,49.989,9.149
8.278,0.658,0.501,49.989,9.145
8.279,0.661,0.500,49.990,9.142
8.280,0.665,0.499,49.990,9.139
8.281,0.668,0.499,49.991,9.135
8.282,0.671,0.498,49.991,9.132
8.283,0.675,0.497,49.992,9.129
8.284,0.678,0.497,49.992,9.125
8.285,0.681,0.496,49.993,9.122
8.286,0.685,0.495,49.993,9.119
8.287,0.688,0.495,49.994,9.116
8.288,0.691,0.494,49.994,9.112
8.289,0.694,0.493,49.995,9.109
8.290,0.698,0.493,49.995,9.106
8.291,0.701,0.492,49.996,9.103
8.292,0.704,0.491,49.996,9.099
8.293,0.707,0.490,49.997,9.096
8.294,0.711,0.490,49.997,9.093
8.295,0.714,0.489,49.998,9.090
8.296,0.717,0.488,49.998,9.086
8.297,0.720,0.488,49.999,9.083
8.298,0.723,0.487,49.999,9.080
8.299,0.727,0.486,50.000,9.077
8.300,0.730,0.485,50.000,9.074
8.301,0.733,0.485,50.001,9.070
8.302,0.736,0.484,50.001,9.067
8.303,0.739,0.483,50.002,9.064
8.304,0.742,0.482,50.002,9.061
8.305,0.746,0.482,50.003,9.058
8.306,0.749,0.481,50.003,9.055
8.307,0.752,0.480,50.004,9.052
8.308,0.755,0.479,50.004,9.049
8.309,0.758,0.479,50.005,9.045
8.310,0.761,0.478,50.005,9.042
8.311,0.764,0.477,50.006,9.039
8.312,0.767,0.476,50.006,9.036
8.313,0.771,0.476,50.007,9.033
8.314,0.774,0.475,50.007,9.030
8.315,0.777,0.474,50.008,9.027
8.316,0.780,0.473,50.008,9.024
8.317,0.783,0.472,50.008,9.021
8.318,0.786,0.472,50.009,9.018
8.319,0.789,0.471,50.009,9.015
8.320,0.792,0.470,50.010,9.012
8.321,0.795,0.469,50.010,9.009
8.322,0.798,0.469,50.011,9.006
8.323,0.801,0.468,50.011,9.003
8.324,0.804,0.467,50.012,9.000
8.325,0.807,0.466,50.012,8.997
8.326,0.810,0.465,50.013,8.994
8.327,0.813,0.464,50.013,8.991
8.328,0.816,0.464,50.014,8.988
8.329,0.819,0.463,50.014,8.985
8.330,0.822,0.462,50.015,8.982
8.331,0.825,0.461,50.015,8.979
8.332,0.828,0.460,50.015,8.976
8.333,0.831,0.460,50.016,8.973
8.334,0.834,0.459,50.016,8.970
8.335,0.837,0.458,50.017,8.967
8.336,0.839,0.457,50.017,8.964
8.337,0.842,0.456,50.018,8.961
8.338,0.845,0.455,50.018,8.959
8.339,0.848,0.455,50.019,8.956
8.340,0.851,0.454,50.019,8.953
8.341,0.854,0.453,50.020,8.950
8.342,0.857,0.452,50.020,8.947
8.343,0.860,0.451,50.020,8.944
8.344,0.862,0.450,50.021,8.941
8.345,0.865,0.449,50.021,8.939
8.346,0.868,0.448,50.022,8.936
8.347,0.871,0.448,50.022,8.933
8.348,0.874,0.447,50.023,8.930
8.349,0.877,0.446,50.023,8.927
8.350,0.879,0.445,50.024,8.925
8.351,0.882,0.444,50.024,8.922
8.352,0.885,0.443,50.024,8.919
8.353,0.888,0.442,50.025,8.916
8.354,0.890,0.441,50.025,8.914
8.355,0.893,0.441,50.026,8.911
8.356,0.896,0.440,50.026,8.908
8.357,0.899,0.439,50.027,8.905
8.358,0.901,0.438,50.027,8.903
8.359,0.904,0.437,50.028,8.900
8.360,0.907,0.436,50.028,8.897
8.361,0.909,0.435,50.028,8.894
8.362,0.912,0.434,50.029,8.892
8.363,0.915,0.433,50.029,8.889
8.364,0.918,0.432,50.030,8.886
8.365,0.920,0.431,50.030,8.884
8.366,0.923,0.431,50.031,8.881
8.367,0.925,0.430,50.031,8.879
8.368,0.928,0.429,50.031,8.876
8.369,0.931,0.428,50.032,8.873
8.370,0.933,0.427,50.032,8.871
8.371,0.936,0.426,50.033,8.868
8.372,0.939,0.425,50.033,8.865
8.373,0.941,0.424,50.034,8.863
8.374,0.944,0.423,50.034,8.860
8.375,0.946,0.422,50.034,8.858
8.376,0.949,0.421,50.035,8.855
8.377,0.951,0.420,50.035,8.853
8.378,0.954,0.419,50.036,8.850
8.379,0.957,0.418,50.036,8.848
8.380,0.959,0.417,50.037,8.845
8.381,0.962,0.416,50.037,8.842
8.382,0.964,0.415,50.037,8.840
8.383,0.967,0.414,50.038,8.837
8.384,0.969,0.413,50.038,8.835
8.385,0.972,0.413,50.039,8.833
8.386,0.974,0.412,50.039,8.830
8.387,0.977,0.411,50.039,8.828
8.388,0.979,0.410,50.040,8.825
8.389,0.982,0.409,50.040,8.823
8.390,0.984,0.408,50.041,8.820
8.391,0.986,0.407,50.041,8.818
8.392,0.989,0.406,50.041,8.815
8.393,0.991,0.405,50.042,8.813
8.394,0.994,0.404,50.042,8.811
8.395,0.996,0.403,50.043,8.808
8.396,0.998,0.402,50.043,8.806
8.397,1.001,0.401,50.043,8.803
8.398,1.003,0.400,50.044,8.801
8.399,1.006,0.399,50.044,8.799
8.400,1.008,0.398,50.045,8.796
8.401,1.010,0.397,50.045,8.794
8.402,1.013,0.396,50.045,8.792
8.403,1.015,0.395,50.046,8.789
8.404,1.017,0.394,50.046,8.787
8.405,1.020,0.393,50.047,8.785
8.406,1.022,0.392,50.047,8.783
8.407,1.024,0.391,50.047,8.780
8.408,1.026,0.390,50.048,8.778
8.409,1.029,0.388,50.048,8.776
8.410,1.031,0.387,50.049,8.773
8.411,1.033,0.386,50.049,8.771
8.412,1.035,0.385,50.049,8.769
8.413,1.038,0.384,50.050,8.767
8.414,1.040,0.383,50.050,8.765
8.415,1.042,0.382,50.051,8.762
8.416,1.044,0.381,50.051,8.760
8.417,1.046,0.380,50.051,8.758
8.418,1.049,0.379,50.052,8.756
8.419,1.051,0.378,50.052,8.754
8.420,1.053,0.377,50.052,8.752
8.421,1.055,0.376,50.053,8.749
8.422,1.057,0.375,50.053,8.747
8.423,1.059,0.374,50.054,8.745
8.424,1.062,0.373,50.054,8.743
8.425,1.064,0.372,50.054,8.741
8.426,1.066,0.371,50.055,8.739
8.427,1.068,0.370,50.055,8.737
8.428,1.070,0.369,50.055,8.735
8.429,1.072,0.367,50.056,8.733
8.430,1.074,0.366,50.056,8.730
8.431,1.076,0.365,50.056,8.728
8.432,1.078,0.364,50.057,8.726
8.433,1.080,0.363,50.057,8.724
8.434,1.082,0.362,50.058,8.722
8.435,1.084,0.361,50.058,8.720
8.436,1.086,0.360,50.058,8.718
8.437,1.088,0.359,50.059,8.716
8.438,1.090,0.358,50.059,8.714
8.439,1.092,0.357,50.059,8.712
8.440,1.094,0.356,50.060,8.710
8.441,1.096,0.354,50.060,8.708
8.442,1.098,0.353,50.060,8.707
8.443,1.100,0.352,50.061,8.705
8.444,1.102,0.351,50.061,8.703
8.445,1.104,0.350,50.061,8.701
8.446,1.106,0.349,50.062,8.699
8.447,1.108,0.348,50.062,8.697
8.448,1.110,0.347,50.063,8.695
8.449,1.112,0.346,50.063,8.693
8.450,1.113,0.344,50.063,8.691
8.451,1.115,0.343,50.064,8.690
8.452,1.117,0.342,50.064,8.688
8.453,1.119,0.341,50.064,8.686
8.454,1.121,0.340,50.065,8.684
8.455,1.123,0.339,50.065,8.682
8.456,1.124,0.338,50.065,8.680
8.457,1.126,0.337,50.066,8.679
8.458,1.128,0.335,50.066,8.677
8.459,1.130,0.334,50.066,8.675
8.460,1.132,0.333,50.067,8.673
8.461,1.133,0.332,50.067,8.672
8.462,1.135,0.331,50.067,8.670
8.463,1.137,0.330,50.068,8.668
8.464,1.139,0.329,50.068,8.666
